time,latitude,longitude,z,centroid
7,30.25,61.50,5911.9,-1
7,30.00,57.50,5922.8,-1
7,29.75,48.25,5932.3,-1
7,29.75,54.50,5924.6,-1
7,29.50,50.75,5931.4,-1
7,29.50,61.25,5912.3,-1
7,29.50,84.00,5862.0,-1
7,29.50,101.25,5881.9,-1
7,29.50,102.00,5884.9,-1
7,29.50,106.00,5886.8,-1
7,29.25,62.00,5912.8,-1
7,29.25,86.50,5860.8,-1
7,29.25,100.50,5881.1,-1
7,29.25,102.75,5882.6,-1
7,29.25,104.00,5884.9,-1
7,29.00,53.50,5924.2,-1
7,28.75,54.50,5924.5,-1
7,28.75,58.00,5922.5,-1
7,28.75,96.00,5880.0,-1
7,28.50,64.25,5907.5,-1
7,28.50,98.50,5880.7,-1
7,28.50,99.25,5881.1,-1
7,28.50,102.50,5881.9,-1
7,28.50,103.25,5883.1,-1
7,28.50,106.50,5885.7,-1
7,28.25,53.50,5924.4,-1
7,28.25,82.25,5863.9,-1
7,28.00,-9.00,5952.0,-1
7,28.00,63.00,5909.5,-1
7,28.00,101.75,5880.8,-1
7,27.75,-105.50,5915.0,-1
7,27.50,18.00,5883.7,-1
7,27.50,77.00,5862.5,-1
7,27.25,171.25,5891.6,-1
7,27.00,-9.75,5951.1,-1
7,26.75,-6.25,5947.6,-1
7,26.75,89.00,5865.0,-1
7,26.25,-175.25,5890.6,-1
7,26.00,-86.00,5900.3,-1
7,26.00,-84.25,5900.8,-1
7,25.75,-173.50,5890.5,-1
8,66.75,-36.50,5582.6,-1
8,66.25,-38.00,5582.0,-1
8,63.00,166.00,5798.1,-1
8,62.75,167.00,5797.9,-1
8,61.75,42.00,5889.9,-1
8,59.50,-87.50,5825.7,-1
8,59.50,-86.75,5825.7,-1
8,44.75,3.00,5920.9,-1
8,43.25,-109.50,5919.7,-1
8,43.25,1.25,5923.9,-1
8,42.75,-160.25,5912.4,-1
8,42.50,-108.75,5921.2,-1
8,42.50,0.75,5924.3,-1
8,42.25,-107.75,5920.6,-1
8,41.50,-108.50,5921.5,-1
8,41.25,-4.25,5932.4,-1
8,41.00,-106.50,5925.7,-1
8,40.25,-106.25,5927.0,-1
8,40.25,-1.75,5931.1,-1
8,40.00,-105.25,5923.1,-1
8,40.00,-4.50,5934.8,-1
8,39.25,-106.00,5926.6,-1
8,39.25,-103.75,5915.7,-1
8,39.00,-109.75,5906.9,-1
8,38.25,-104.25,5921.5,-1
8,38.00,-3.75,5940.8,-1
8,37.75,-109.25,5909.5,-1
8,37.50,-105.25,5919.2,-1
8,36.00,-107.50,5913.0,-1
8,36.00,-104.00,5922.1,-1
8,35.00,-4.00,5946.5,-1
8,34.75,-105.25,5925.1,-1
8,34.50,-104.25,5922.3,-1
8,34.50,-103.50,5922.9,-1
8,34.50,97.50,5878.0,-1
8,34.25,-60.50,5962.7,-1
8,34.00,136.25,5903.6,-1
8,33.75,-3.50,5947.5,-1
8,33.75,134.00,5902.8,-1
8,33.75,134.75,5903.0,-1
8,33.50,-60.25,5962.7,-1
8,33.50,97.75,5877.9,-1
8,33.50,132.50,5901.6,-1
8,33.50,135.50,5903.0,-1
8,33.50,139.00,5904.8,-1
8,33.25,-4.50,5950.2,-1
8,33.25,123.00,5904.0,-1
8,33.25,140.50,5905.5,-1
8,33.00,-102.00,5922.3,-1
8,33.00,-101.25,5922.2,-1
8,33.00,159.50,5914.8,-1
8,32.75,-104.00,5920.8,-1
8,32.75,-102.75,5921.9,-1
8,32.75,-6.75,5951.8,-1
8,32.75,-5.50,5953.3,-1
8,32.75,131.25,5901.3,-1
8,32.50,98.00,5877.5,-1
8,32.00,-104.25,5920.6,-1
8,32.00,-103.50,5920.9,-1
8,31.75,113.00,5890.9,-1
8,31.75,125.00,5905.4,-1
8,31.50,-6.25,5952.3,-1
8,31.50,35.50,5900.7,-1
8,31.50,103.00,5881.5,-1
8,31.50,106.50,5884.9,-1
8,31.50,111.00,5889.5,-1
8,31.50,115.75,5893.8,-1
8,31.25,-108.75,5905.8,-1
8,31.25,-7.00,5953.9,-1
8,31.25,112.00,5890.5,-1
8,31.00,-101.50,5920.1,-1
8,31.00,-8.25,5954.7,-1
8,31.00,54.00,5910.5,-1
8,31.00,102.25,5882.4,-1
8,30.75,105.25,5881.8,-1
8,30.50,41.50,5915.4,-1
8,30.50,54.75,5910.5,-1
8,30.25,-8.25,5953.5,-1
8,30.25,-6.25,5953.2,-1
8,30.25,42.25,5915.4,-1
8,30.25,51.75,5913.3,-1
8,30.25,108.50,5889.3,-1
8,30.00,43.00,5915.1,-1
8,30.00,51.00,5912.5,-1
8,30.00,56.00,5909.4,-1
8,30.00,57.50,5907.3,-1
8,30.00,75.25,5848.8,-1
8,30.00,100.50,5880.6,-1
8,30.00,104.00,5883.5,-1
8,29.75,40.00,5916.3,-1
8,29.75,54.75,5909.1,-1
8,29.75,66.00,5881.1,-1
8,29.75,81.00,5856.6,-1
8,29.75,96.00,5873.8,-1
8,29.75,101.25,5883.7,-1
8,29.50,58.25,5906.4,-1
8,29.50,59.75,5902.7,-1
8,29.50,65.25,5883.9,-1
8,29.50,83.25,5855.6,-1
8,29.50,90.00,5860.7,-1
8,29.25,-9.50,5951.2,-1
8,29.25,-8.75,5951.3,-1
8,29.25,55.50,5908.7,-1
8,28.75,100.00,5877.9,-1
8,28.50,57.00,5907.4,-1
8,28.50,94.50,5868.7,-1
8,28.25,-7.75,5950.6,-1
8,28.00,56.25,5906.7,-1
8,27.75,54.00,5907.3,-1
8,27.75,61.00,5900.6,-1
8,27.75,90.25,5862.5,-1
8,27.50,37.00,5909.2,-1
8,27.50,89.25,5860.4,-1
8,27.25,97.25,5872.0,-1
8,27.00,-110.25,5902.8,-1
8,26.25,-110.75,5902.7,-1
8,26.25,38.00,5907.3,-1
8,26.25,178.50,5906.3,-1
8,26.00,-179.75,5905.8,-1
8,25.75,-179.00,5905.8,-1
8,25.50,-111.25,5902.8,-1
9,67.50,-33.00,5574.8,-1
9,67.00,-34.00,5574.8,-1
9,63.00,166.25,5796.7,-1
9,62.75,167.25,5796.6,-1
9,47.75,6.75,5909.7,-1
9,47.75,7.50,5908.8,-1
9,46.50,5.25,5910.8,-1
9,45.75,3.75,5911.3,-1
9,45.75,8.75,5904.1,-1
9,45.00,3.00,5912.0,-1
9,44.75,-157.75,5908.2,-1
9,44.50,2.25,5912.5,-1
9,43.75,1.75,5912.4,-1
9,43.25,-107.25,5911.9,-1
9,43.00,-160.00,5907.4,-1
9,38.25,-105.00,5925.3,-1
9,38.25,-4.00,5928.2,-1
9,37.50,-3.25,5928.1,-1
9,37.00,-4.25,5929.0,-1
9,36.75,-104.50,5928.9,-1
9,36.75,-3.50,5928.9,-1
9,36.50,-103.75,5931.4,-1
9,36.25,-107.25,5921.3,-1
9,35.25,-102.75,5931.3,-1
9,35.00,-3.75,5930.9,-1
9,34.50,99.50,5884.8,-1
9,34.50,156.75,5905.7,-1
9,34.25,-103.50,5932.1,-1
9,34.25,-62.25,5956.4,-1
9,34.25,141.25,5904.5,-1
9,34.25,153.75,5905.8,-1
9,34.00,-106.25,5928.4,-1
9,34.00,135.50,5902.7,-1
9,34.00,145.50,5905.8,-1
9,33.75,129.00,5901.9,-1
9,33.75,131.25,5901.7,-1
9,33.75,134.00,5902.8,-1
9,33.75,134.75,5902.6,-1
9,33.75,137.00,5901.9,-1
9,33.75,143.50,5905.5,-1
9,33.75,144.75,5905.7,-1
9,33.50,-3.50,5932.0,-1
9,33.50,123.75,5901.7,-1
9,33.25,-63.00,5956.7,-1
9,33.25,97.50,5884.4,-1
9,33.25,101.25,5885.5,-1
9,33.25,127.75,5902.2,-1
9,33.00,-105.50,5928.6,-1
9,33.00,132.00,5901.7,-1
9,33.00,161.25,5907.7,-1
9,32.75,-102.75,5934.8,-1
9,32.75,99.50,5887.8,-1
9,32.75,124.75,5902.0,-1
9,32.50,-7.00,5934.2,-1
9,32.50,-4.75,5936.2,-1
9,32.50,95.00,5882.5,-1
9,32.50,96.00,5883.7,-1
9,32.50,162.00,5907.7,-1
9,32.00,-103.75,5933.0,-1
9,32.00,108.25,5889.8,-1
9,32.00,109.00,5888.8,-1
9,31.75,-6.50,5935.7,-1
9,31.75,-4.50,5936.2,-1
9,31.75,114.25,5889.9,-1
9,31.50,99.75,5887.3,-1
9,31.50,137.25,5900.7,-1
9,31.25,78.00,5867.6,-1
9,31.25,103.00,5884.7,-1
9,31.00,-7.75,5937.1,-1
9,31.00,116.25,5890.9,-1
9,30.75,-5.25,5937.4,-1
9,30.75,42.75,5924.1,-1
9,30.75,115.50,5891.6,-1
9,30.50,-9.00,5934.9,-1
9,30.50,53.75,5921.3,-1
9,30.50,54.50,5919.9,-1
9,30.50,79.50,5871.8,-1
9,30.50,102.50,5886.4,-1
9,30.50,106.00,5890.7,-1
9,30.25,-8.00,5936.5,-1
9,30.25,44.25,5923.5,-1
9,30.25,45.75,5923.8,-1
9,30.25,108.50,5889.8,-1
9,30.00,50.25,5922.1,-1
9,30.00,78.75,5871.3,-1
9,30.00,99.00,5888.7,-1
9,30.00,99.75,5889.5,-1
9,29.75,-8.75,5935.7,-1
9,29.75,39.25,5921.4,-1
9,29.75,55.50,5920.3,-1
9,29.75,100.50,5888.4,-1
9,29.75,106.50,5890.9,-1
9,29.75,109.25,5890.8,-1
9,29.50,-7.75,5935.4,-1
9,29.50,52.25,5923.1,-1
9,29.50,56.25,5920.7,-1
9,29.50,98.00,5887.5,-1
9,29.25,48.50,5922.8,-1
9,29.25,68.00,5885.9,-1
9,29.25,101.25,5888.2,-1
9,29.25,104.75,5891.9,-1
9,28.75,-101.00,5926.1,-1
9,28.75,-7.25,5935.3,-1
9,28.75,39.50,5921.6,-1
9,28.75,50.75,5923.1,-1
9,28.75,56.00,5920.8,-1
9,28.75,83.25,5871.7,-1
9,28.75,93.75,5885.6,-1
9,28.75,94.50,5886.7,-1
9,28.75,95.25,5888.7,-1
9,28.75,96.00,5887.6,-1
9,28.50,34.00,5902.8,-1
9,28.50,51.50,5923.1,-1
9,28.50,81.25,5870.8,-1
9,28.50,97.00,5886.0,-1
9,28.50,103.25,5890.2,-1
9,28.50,164.50,5904.7,-1
9,28.25,-177.75,5906.1,-1
9,28.25,101.50,5886.9,-1
9,28.25,102.50,5888.3,-1
9,28.00,-178.50,5906.1,-1
9,28.00,56.25,5919.5,-1
9,28.00,88.50,5874.0,-1
9,28.00,96.25,5884.8,-1
9,28.00,170.25,5899.8,-1
9,27.75,59.75,5911.5,-1
9,27.50,93.25,5882.4,-1
9,27.25,97.25,5882.7,-1
9,27.25,126.50,5886.7,-1
9,26.00,-104.50,5917.0,-1
10,67.25,-29.75,5582.5,-1
10,63.00,166.00,5790.7,-1
10,61.75,46.25,5890.2,-1
10,60.50,108.50,5719.7,-1
10,58.75,-85.00,5829.4,-1
10,58.50,107.75,5720.2,-1
10,57.50,108.50,5720.5,-1
10,57.00,109.50,5720.5,-1
10,47.25,7.75,5924.0,-1
10,47.00,8.50,5923.8,-1
10,46.50,7.75,5925.0,-1
10,46.50,11.25,5916.9,-1
10,46.25,5.50,5926.6,-1
10,46.00,4.50,5926.3,-1
10,46.00,7.00,5924.5,-1
10,45.50,3.75,5926.0,-1
10,45.25,9.00,5921.5,-1
10,44.75,-158.50,5904.4,-1
10,44.25,-107.25,5891.7,-1
10,44.00,2.50,5927.2,-1
10,43.75,1.00,5925.8,-1
10,43.25,2.00,5926.9,-1
10,38.25,-4.00,5940.9,-1
10,37.50,-4.25,5941.7,-1
10,37.25,98.00,5861.8,-1
10,36.75,-4.25,5943.3,-1
10,35.75,-105.75,5917.2,-1
10,34.50,-103.50,5925.0,-1
10,34.25,127.00,5905.6,-1
10,33.75,-3.50,5947.2,-1
10,33.50,-4.25,5951.0,-1
10,33.25,-61.75,5958.5,-1
10,33.25,-5.25,5952.7,-1
10,33.25,137.00,5913.9,-1
10,33.25,143.75,5915.5,-1
10,33.00,-104.75,5922.8,-1
10,33.00,141.50,5915.8,-1
10,33.00,159.25,5912.5,-1
10,32.75,-105.50,5921.1,-1
10,32.50,-61.50,5958.1,-1
10,32.50,104.25,5887.5,-1
10,32.25,-5.75,5954.0,-1
10,32.25,115.50,5895.9,-1
10,32.00,77.00,5861.0,-1
10,32.00,119.00,5895.9,-1
10,31.75,-6.50,5953.7,-1
10,31.50,126.25,5902.7,-1
10,31.25,50.25,5927.7,-1
10,31.00,-8.50,5952.1,-1
10,31.00,-7.75,5952.0,-1
10,30.75,51.50,5926.5,-1
10,30.75,53.00,5926.6,-1
10,30.75,100.00,5887.6,-1
10,30.75,101.50,5887.1,-1
10,30.75,103.00,5888.7,-1
10,30.50,-7.00,5951.2,-1
10,30.50,42.25,5929.8,-1
10,30.50,54.75,5923.4,-1
10,30.50,107.75,5894.3,-1
10,30.25,-8.25,5952.0,-1
10,30.25,110.75,5897.8,-1
10,30.25,114.25,5898.5,-1
10,30.25,161.50,5909.8,-1
10,30.00,54.00,5924.5,-1
10,30.00,99.00,5885.5,-1
10,30.00,106.00,5894.3,-1
10,29.75,76.00,5860.2,-1
10,29.75,107.75,5894.6,-1
10,29.50,55.00,5926.9,-1
10,29.50,74.75,5860.5,-1
10,29.50,97.25,5881.7,-1
10,29.25,-9.50,5949.8,-1
10,29.25,-8.75,5949.4,-1
10,29.25,38.75,5924.8,-1
10,29.25,73.50,5862.6,-1
10,29.25,108.75,5894.9,-1
10,29.00,90.25,5867.8,-1
10,28.75,47.75,5931.0,-1
10,28.75,93.75,5870.7,-1
10,28.75,95.25,5875.9,-1
10,28.50,97.00,5875.9,-1
10,28.25,-37.50,5907.9,-1
10,28.00,85.50,5867.5,-1
10,28.00,86.25,5866.3,-1
10,28.00,88.50,5867.9,-1
10,27.75,171.75,5903.5,-1
10,27.50,87.00,5867.8,-1
10,27.50,166.25,5904.0,-1
10,27.00,40.50,5924.3,-1
10,27.00,176.75,5905.0,-1
10,27.00,178.50,5905.3,-1
10,26.75,18.75,5900.6,-1
10,26.75,174.00,5902.6,-1
10,25.75,17.25,5900.9,-1
11,65.75,116.25,5715.6,-1
11,64.00,170.00,5774.7,-1
11,63.50,110.75,5714.9,-1
11,63.00,166.25,5776.6,-1
11,62.25,109.50,5714.6,-1
11,61.50,109.25,5714.7,-1
11,60.00,108.00,5714.3,-1
11,58.75,-82.25,5830.9,-1
11,47.25,7.75,5929.5,-1
11,47.00,8.75,5929.4,-1
11,46.50,7.00,5931.4,-1
11,46.50,7.75,5931.2,-1
11,46.50,9.50,5928.3,-1
11,46.50,11.25,5923.8,-1
11,46.25,4.50,5927.9,-1
11,45.75,3.75,5928.7,-1
11,45.00,2.25,5927.6,-1
11,44.50,-157.75,5905.0,-1
11,44.50,1.50,5927.5,-1
11,44.50,5.00,5927.9,-1
11,44.25,0.75,5928.0,-1
11,43.50,-0.75,5930.5,-1
11,43.25,1.75,5927.2,-1
11,42.75,-3.50,5931.5,-1
11,42.50,1.50,5927.5,-1
11,40.50,-3.00,5934.0,-1
11,38.25,-4.25,5935.7,-1
11,37.50,-4.25,5935.9,-1
11,35.75,-105.75,5925.7,-1
11,35.25,-102.25,5932.0,-1
11,34.50,-5.75,5943.3,-1
11,34.25,150.75,5901.2,-1
11,34.25,153.75,5901.8,-1
11,34.00,-103.00,5932.0,-1
11,34.00,-63.50,5958.4,-1
11,34.00,-61.50,5958.1,-1
11,33.75,-4.25,5942.4,-1
11,33.50,143.75,5899.8,-1
11,33.25,-103.25,5931.9,-1
11,33.25,-7.00,5944.0,-1
11,33.25,132.00,5895.8,-1
11,32.50,-103.50,5931.3,-1
11,32.50,-4.50,5944.3,-1
11,32.50,116.25,5884.8,-1
11,32.50,121.75,5891.5,-1
11,32.50,159.25,5901.7,-1
11,32.25,-6.75,5942.7,-1
11,32.25,161.25,5901.6,-1
11,31.75,-100.25,5925.1,-1
11,31.75,-8.25,5940.4,-1
11,31.50,-103.25,5931.5,-1
11,31.50,113.00,5888.7,-1
11,31.25,-7.00,5944.6,-1
11,31.25,79.25,5869.7,-1
11,31.25,80.00,5867.3,-1
11,31.00,-107.25,5926.9,-1
11,31.00,-8.50,5942.9,-1
11,31.00,54.00,5924.7,-1
11,30.75,-6.25,5946.6,-1
11,30.75,55.50,5922.8,-1
11,30.75,76.00,5866.9,-1
11,30.75,78.50,5872.3,-1
11,30.75,103.00,5881.8,-1
11,30.50,-7.00,5947.9,-1
11,30.50,37.75,5926.8,-1
11,30.50,43.75,5939.3,-1
11,30.50,79.25,5873.8,-1
11,30.50,82.75,5864.9,-1
11,30.50,111.25,5890.3,-1
11,30.25,105.25,5885.1,-1
11,30.00,56.00,5920.1,-1
11,30.00,93.75,5882.2,-1
11,29.75,-7.25,5944.6,-1
11,29.75,81.00,5874.4,-1
11,29.75,104.00,5884.5,-1
11,29.75,106.25,5886.6,-1
11,29.75,108.50,5888.9,-1
11,29.75,109.25,5889.7,-1
11,29.50,82.50,5871.9,-1
11,29.50,94.50,5885.4,-1
11,29.50,95.25,5887.1,-1
11,29.50,161.50,5902.9,-1
11,29.25,51.50,5930.7,-1
11,29.25,79.75,5874.9,-1
11,29.00,53.50,5924.3,-1
11,29.00,81.00,5874.0,-1
11,29.00,90.25,5876.8,-1
11,29.00,101.25,5884.7,-1
11,29.00,106.00,5886.0,-1
11,28.75,-9.25,5942.3,-1
11,28.75,24.75,5900.8,-1
11,28.75,93.75,5884.8,-1
11,28.75,95.25,5888.1,-1
11,28.75,96.00,5888.1,-1
11,28.50,94.50,5886.5,-1
11,28.50,97.00,5886.5,-1
11,28.50,97.75,5886.1,-1
11,28.50,98.50,5886.5,-1
11,28.50,103.25,5884.4,-1
11,28.25,-174.75,5902.4,-1
11,28.25,-36.50,5901.7,-1
11,28.25,99.25,5887.3,-1
11,28.25,100.00,5886.1,-1
11,28.25,101.50,5884.1,-1
11,28.00,-9.00,5943.3,-1
11,28.00,95.50,5886.1,-1
11,28.00,96.25,5887.0,-1
11,27.75,-10.50,5941.7,-1
11,27.75,-8.25,5942.7,-1
11,27.75,90.25,5880.6,-1
11,27.75,97.00,5885.5,-1
11,27.50,55.25,5923.6,-1
11,27.50,88.50,5878.3,-1
11,27.50,93.25,5881.9,-1
11,27.25,58.75,5918.9,-1
11,26.25,39.00,5927.4,-1
11,26.00,129.75,5882.6,-1
11,26.00,178.75,5904.9,-1
11,26.00,179.50,5904.9,-1
11,25.75,-178.50,5905.5,-1
11,25.50,-23.50,5924.3,-1
11,25.50,-22.75,5924.4,-1
12,67.25,132.25,5722.0,-1
12,67.25,133.50,5721.8,-1
12,66.75,121.25,5728.6,-1
12,66.50,120.00,5728.7,-1
12,66.25,119.00,5728.4,-1
12,64.00,169.75,5776.7,-1
12,64.00,171.50,5776.6,-1
12,63.75,165.75,5777.6,-1
12,60.50,50.00,5870.2,-1
12,59.00,-80.25,5833.4,-1
12,57.50,-77.75,5834.1,-1
12,57.00,-77.00,5834.2,-1
12,55.50,-75.25,5834.3,-1
12,53.25,-73.50,5835.8,-1
12,47.25,7.75,5935.7,-1
12,47.00,10.50,5931.7,-1
12,46.50,7.75,5936.4,-1
12,46.50,9.50,5932.5,-1
12,46.50,11.25,5930.6,-1
12,46.00,4.50,5935.7,-1
12,46.00,7.00,5935.9,-1
12,45.75,8.75,5932.4,-1
12,45.50,3.75,5936.1,-1
12,45.25,6.50,5935.8,-1
12,44.75,3.25,5935.9,-1
12,44.75,4.00,5936.2,-1
12,44.75,4.75,5935.4,-1
12,44.75,7.25,5934.6,-1
12,44.75,8.25,5932.8,-1
12,44.25,-0.50,5935.7,-1
12,44.25,2.50,5935.3,-1
12,44.00,-157.50,5910.6,-1
12,42.00,-2.25,5941.3,-1
12,42.00,1.75,5931.5,-1
12,40.50,-2.75,5946.5,-1
12,39.25,-103.00,5906.7,-1
12,39.25,-4.00,5944.4,-1
12,38.25,-4.00,5944.9,-1
12,37.50,-4.25,5944.7,-1
12,36.75,-4.25,5944.3,-1
12,36.75,-3.50,5944.1,-1
12,36.00,-101.25,5920.9,-1
12,36.00,-4.50,5944.4,-1
12,35.75,-64.50,5952.3,-1
12,35.00,-4.50,5944.7,-1
12,34.75,-106.25,5917.2,-1
12,34.50,-102.25,5925.0,-1
12,34.50,-101.50,5924.4,-1
12,33.50,-60.25,5955.3,-1
12,33.50,107.25,5870.9,-1
12,33.25,-109.00,5913.9,-1
12,33.25,-5.25,5948.1,-1
12,33.00,-106.25,5920.3,-1
12,33.00,-102.50,5923.6,-1
12,33.00,-100.75,5923.8,-1
12,33.00,-6.50,5948.8,-1
12,32.75,-104.25,5924.0,-1
12,32.75,-103.50,5923.1,-1
12,32.75,-63.00,5951.6,-1
12,32.50,103.50,5872.9,-1
12,32.50,143.00,5904.6,-1
12,32.25,102.75,5874.0,-1
12,32.00,-104.50,5924.0,-1
12,32.00,-7.50,5950.8,-1
12,31.75,103.50,5873.8,-1
12,31.50,-102.75,5925.1,-1
12,31.25,-7.00,5951.8,-1
12,31.25,92.00,5862.7,-1
12,31.25,99.00,5872.6,-1
12,31.00,-7.75,5950.9,-1
12,31.00,-5.50,5948.2,-1
12,31.00,102.25,5875.0,-1
12,31.00,115.00,5880.7,-1
12,31.00,117.00,5881.2,-1
12,31.00,140.25,5905.5,-1
12,30.75,-106.00,5920.6,-1
12,30.75,103.00,5875.0,-1
12,30.75,110.50,5880.0,-1
12,30.50,-112.00,5906.9,-1
12,30.50,-103.50,5922.3,-1
12,30.50,43.00,5924.8,-1
12,30.25,74.00,5860.1,-1
12,30.00,80.00,5861.6,-1
12,30.00,93.75,5871.5,-1
12,30.00,100.50,5874.5,-1
12,29.75,72.75,5860.7,-1
12,29.75,81.00,5862.0,-1
12,29.75,81.75,5863.4,-1
12,29.75,103.50,5873.9,-1
12,29.75,104.75,5875.0,-1
12,29.50,82.50,5864.2,-1
12,29.50,83.25,5864.2,-1
12,29.50,84.00,5864.8,-1
12,29.50,87.25,5864.4,-1
12,29.50,95.25,5875.9,-1
12,29.50,102.00,5877.6,-1
12,29.50,136.00,5902.1,-1
12,29.25,-9.25,5951.9,-1
12,29.25,80.25,5861.4,-1
12,29.00,54.75,5912.0,-1
12,29.00,81.25,5862.7,-1
12,29.00,125.50,5889.4,-1
12,28.75,-8.00,5951.2,-1
12,28.75,83.25,5866.0,-1
12,28.75,87.75,5866.3,-1
12,28.75,93.75,5871.5,-1
12,28.75,162.25,5917.7,-1
12,28.50,34.00,5903.9,-1
12,28.50,94.50,5873.5,-1
12,28.50,102.50,5872.9,-1
12,28.00,87.00,5868.0,-1
12,28.00,87.75,5866.0,-1
12,28.00,88.50,5866.5,-1
12,28.00,93.75,5870.6,-1
12,27.75,-12.50,5946.7,-1
12,27.75,78.00,5855.0,-1
12,27.75,90.25,5868.7,-1
12,27.75,97.00,5873.6,-1
12,27.75,172.00,5909.0,-1
12,26.50,-87.50,5903.4,-1
12,26.50,16.50,5900.3,-1
12,26.50,179.50,5917.1,-1
12,26.25,-84.75,5904.9,-1
12,26.25,52.00,5909.7,-1
12,26.25,91.75,5861.5,-1
12,26.00,56.00,5907.5,-1
12,26.00,91.00,5860.5,-1
12,25.75,12.50,5902.9,-1
12,25.75,16.00,5900.0,-1
12,25.75,55.25,5907.6,-1
12,25.50,-107.50,5901.6,-1
12,25.50,18.50,5899.0,-1
13,67.75,130.25,5737.6,-1
13,67.75,132.00,5737.2,-1
13,67.50,127.00,5737.9,-1
13,67.50,129.00,5737.9,-1
13,67.25,124.25,5738.9,-1
13,67.25,125.50,5738.5,-1
13,67.00,122.75,5738.6,-1
13,64.50,170.50,5771.7,-1
13,64.25,171.50,5771.8,-1
13,63.75,165.50,5772.8,-1
13,59.75,50.75,5868.8,-1
13,54.50,-73.75,5829.5,-1
13,53.25,-72.25,5829.0,-1
13,48.00,3.00,5926.6,-1
13,47.25,7.75,5930.9,-1
13,47.00,8.50,5930.4,-1
13,47.00,9.50,5928.4,-1
13,46.50,7.00,5932.3,-1
13,46.50,7.75,5932.5,-1
13,46.00,3.75,5927.8,-1
13,46.00,11.25,5927.3,-1
13,45.75,10.50,5928.6,-1
13,45.25,9.00,5930.6,-1
13,45.00,-157.25,5906.1,-1
13,45.00,1.50,5926.1,-1
13,45.00,2.25,5926.1,-1
13,44.75,4.00,5926.8,-1
13,44.75,5.00,5927.8,-1
13,44.50,5.75,5929.1,-1
13,44.50,9.00,5929.5,-1
13,42.50,-2.00,5932.5,-1
13,41.25,-2.75,5932.9,-1
13,38.75,-3.50,5929.3,-1
13,37.50,-4.00,5928.7,-1
13,37.25,-5.50,5928.0,-1
13,34.75,-100.25,5934.0,-1
13,34.50,109.25,5866.8,-1
13,34.50,139.75,5900.4,-1
13,34.25,140.50,5900.5,-1
13,34.00,150.00,5905.6,-1
13,33.75,-64.25,5945.3,-1
13,33.75,107.75,5869.7,-1
13,33.75,148.25,5906.1,-1
13,33.50,-5.25,5930.7,-1
13,33.50,-4.25,5928.7,-1
13,33.25,147.25,5906.1,-1
13,33.25,152.75,5907.0,-1
13,33.25,154.00,5906.7,-1
13,33.00,-107.00,5929.1,-1
13,33.00,-62.00,5943.6,-1
13,32.75,-106.25,5930.3,-1
13,32.50,-104.25,5932.0,-1
13,32.50,-101.50,5939.6,-1
13,32.50,-7.00,5933.8,-1
13,32.00,-107.75,5931.6,-1
13,31.75,-105.50,5931.4,-1
13,31.75,-8.00,5934.6,-1
13,31.75,-4.50,5930.5,-1
13,31.75,77.75,5872.8,-1
13,31.25,-9.25,5932.9,-1
13,31.00,-8.25,5935.8,-1
13,31.00,111.75,5877.7,-1
13,30.75,-108.75,5930.2,-1
13,30.75,76.00,5872.5,-1
13,30.75,124.25,5886.5,-1
13,30.50,-106.25,5933.1,-1
13,30.50,-9.25,5933.9,-1
13,30.50,-5.00,5929.9,-1
13,30.50,44.75,5935.0,-1
13,30.50,79.25,5878.6,-1
13,30.25,-8.25,5933.4,-1
13,30.25,72.75,5869.9,-1
13,30.00,-107.75,5930.5,-1
13,30.00,80.00,5882.0,-1
13,29.75,-7.00,5932.6,-1
13,29.75,81.00,5880.8,-1
13,29.75,93.25,5880.6,-1
13,29.75,96.75,5881.6,-1
13,29.75,110.00,5880.6,-1
13,29.50,-10.50,5935.2,-1
13,29.50,82.50,5877.0,-1
13,29.50,91.75,5880.1,-1
13,29.50,102.00,5886.6,-1
13,29.25,79.75,5880.1,-1
13,29.25,102.75,5884.5,-1
13,29.00,81.75,5878.8,-1
13,29.00,84.25,5875.9,-1
13,29.00,97.25,5881.6,-1
13,29.00,101.25,5886.7,-1
13,29.00,162.00,5915.0,-1
13,28.75,-11.00,5935.3,-1
13,28.75,88.25,5879.8,-1
13,28.75,92.00,5882.8,-1
13,28.75,93.75,5885.7,-1
13,28.50,-8.00,5930.4,-1
13,28.50,91.00,5882.4,-1
13,28.50,94.50,5885.4,-1
13,28.50,98.50,5882.3,-1
13,28.50,104.00,5885.6,-1
13,28.50,105.25,5885.2,-1
13,28.25,-107.50,5927.0,-1
13,28.25,84.25,5883.5,-1
13,28.25,100.75,5886.3,-1
13,28.25,103.25,5886.4,-1
13,28.25,107.25,5882.8,-1
13,28.25,174.00,5909.0,-1
13,28.00,-174.75,5912.6,-1
13,28.00,5.00,5904.8,-1
13,28.00,88.50,5883.0,-1
13,28.00,92.50,5885.1,-1
13,27.75,89.25,5883.1,-1
13,27.75,90.25,5884.9,-1
13,27.75,91.00,5884.9,-1
13,27.75,91.75,5884.7,-1
13,27.75,98.50,5883.0,-1
13,27.50,75.50,5865.6,-1
13,27.50,87.00,5882.4,-1
13,27.50,87.75,5883.4,-1
13,27.50,93.25,5883.9,-1
13,27.25,92.50,5883.1,-1
13,26.50,-72.25,5923.6,-1
13,26.50,127.75,5883.7,-1
13,26.25,-177.75,5914.3,-1
